avd,cell_id,n,sum_rv,area_m2,unit_price_per_m2,unit_price_per_km2
2015,1895,9,70850,1000000,0.07085,70850
2015,1896,34,885100,1000000,0.8851,885100
2015,1897,16,173400,1000000,0.1734,173400
2015,1898,18,206650,1000000,0.20665,206650
2015,1899,88,1159600,1000000,1.1596,1159600
2015,1900,187,12404150,1000000,12.40415,12404150
2015,1901,73,2685250,1000000,2.68525,2685250
2015,1902,72,1360750,1000000,1.36075,1360750
2015,1904,81,2033850,1000000,2.03385,2033850
2015,1905,53,732100,1000000,0.7321,732100
2015,1906,5,167300,1000000,0.1673,167300
2015,1907,57,1437550,1000000,1.43755,1437550
2015,1908,215,28125650,1000000,28.12565,28125650
2015,1909,42,957650,999999.9999999404,0.9576500000000571,957650.000000057
2015,1910,97,3206450,1000000,3.20645,3206450
2015,1913,68,712050,1000000,0.71205,712050
2015,1914,12,166800,1000000,0.1668,166800
2015,1915,236,7532700,1000000,7.5327,7532700
2015,1916,31,231350,1000000,0.23135,231350
2015,1917,183,5336600,1000000,5.3366,5336600
2015,1918,80,1821350,1000000,1.82135,1821350
2015,1919,77,1257550,1000000,1.25755,1257550
2015,1921,96,1584800,1000000.0000000298,1.5847999999999527,1584799.9999999527
2015,1922,123,1380600,999999.9999999106,1.3806000000001235,1380600.0000001234
2015,1923,225,4554525,1000000,4.554525,4554525
2015,1924,8,82700,1000000,0.0827,82700
2015,1925,58,1227750,1000000,1.22775,1227750
2015,1926,34,710050,1000000,0.71005,710050
2015,1927,20,231900,1000000,0.2319,231900
2015,1928,168,2612700,1000000,2.6127,2612700
2015,1929,66,1824250,1000000,1.82425,1824250
2015,1930,52,626950,1000000,0.62695,626950
2015,1931,8,65200,1000000,0.0652,65200
2015,1932,16,149350,1000000,0.14935,149350
2015,1933,121,1546450,1000000,1.54645,1546450
2015,1934,8,88850,1000000,0.08885,88850
2015,1935,19,229300,1000000,0.2293,229300
2015,1936,276,11830400,1000000,11.8304,11830400
2015,1937,65,709750,1000000,0.70975,709750
2015,1938,22,150700,1000000,0.1507,150700
2015,1939,21,222500,1000000,0.2225,222500
2015,1942,15,146400,1000000,0.1464,146400
2015,1949,7,40800,1000000,0.0408,40800
2015,1952,1,39750,1000000,0.03975,39750
2015,1954,9,32575,1000000,0.032575,32575
2015,1956,124,3149600,1000000,3.1496,3149600
2015,1957,18,345000,1000000,0.345,345000
2015,1959,102,1502375,1000000,1.502375,1502375
2015,1960,38,592050,1000000,0.59205,592050
2015,1961,25,475400,1000000,0.4754,475400
2015,1962,40,564400,1000000,0.5644,564400
2015,1963,37,1083400,1000000,1.0834,1083400
2015,1964,11,125400,1000000,0.1254,125400
2015,1965,106,1380400,1000000,1.3804,1380400
2015,1966,16,332000,1000000,0.332,332000
2015,1967,178,2635700,1000000,2.6357,2635700
2015,1968,7,73450,999999.9999999404,0.07345000000000437,73450.00000000438
2015,1969,38,952200,1000000,0.9522,952200
2015,1970,81,1326650,1000000,1.32665,1326650
2015,1971,97,2266100,1000000,2.2661,2266100
2015,1972,83,2165700,1000000,2.1657,2165700
2015,1973,140,5776650,1000000,5.77665,5776650
2015,1974,55,811750,1000000,0.81175,811750
2015,1975,224,7371575,1000000,7.371575,7371575
2015,1976,132,1810350,1000000,1.81035,1810350
2015,1977,161,2083425,1000000,2.083425,2083425
2015,1978,158,6554225,1000000,6.554225,6554225
2015,1979,4,112250,1000000,0.11225,112250
2015,1980,89,1109325,1000000.0000000298,1.109324999999967,1109324.999999967
2015,1981,417,9348150,999999.9999999106,9.348150000000835,9348150.000000836
2015,1982,137,1287930,1000000,1.28793,1287930
2015,1983,6,36500,1000000,0.0365,36500
2015,1984,6,99850,1000000,0.09985,99850
2015,1985,16,137150,1000000,0.13715,137150
2015,1986,1,4750,1000000,0.00475,4750
2015,1987,49,579400,1000000,0.5794,579400
2015,1988,51,1524450,1000000,1.52445,1524450
2015,1989,9,428250,1000000,0.42825,428250
2015,1991,2,25250,1000000,0.02525,25250
2015,1992,25,737700,1000000,0.7377,737700
2015,1994,18,796400,1000000,0.7964,796400
2015,1995,152,11326250,1000000,11.32625,11326250
2015,1996,9,169600,1000000,0.1696,169600
2015,1997,70,855700,1000000,0.8557,855700
2015,1998,25,313600,1000000,0.3136,313600
2015,1999,3,51950,1000000,0.05195,51950
2015,2008,39,220400,1000000,0.2204,220400
2015,2009,1,7100,1000000,0.0071,7100
2015,2013,76,1142700,1000000,1.1427,1142700
2015,2014,22,249450,1000000,0.24945,249450
2015,2017,22,198900,1000000,0.1989,198900
2015,2018,77,1040150,1000000,1.04015,1040150
2015,2019,38,442250,1000000,0.44225,442250
2015,2020,40,566850,1000000,0.56685,566850
2015,2021,41,831500,1000000,0.8315,831500
2015,2022,40,747750,1000000,0.74775,747750
2015,2023,192,3645075,1000000,3.645075,3645075
2015,2024,3,127000,1000000,0.127,127000
2015,2025,36,610000,1000000,0.61,610000
2015,2026,3,26250,1000000,0.02625,26250
2015,2027,10,105350,999999.9999999404,0.10535000000000629,105350.00000000629
2015,2028,112,2250950,1000000,2.25095,2250950
2015,2029,21,257600,1000000,0.2576,257600
2015,2030,34,455050,1000000,0.45505,455050
2015,2031,30,678950,1000000,0.67895,678950
2015,2032,32,492350,1000000,0.49235,492350
2015,2033,30,321100,1000000,0.3211,321100
2015,2034,239,14379500,1000000,14.3795,14379500
2015,2035,126,1636650,1000000,1.63665,1636650
2015,2036,26,239600,1000000,0.2396,239600
2015,2037,186,4001950,1000000,4.00195,4001950
2015,2039,29,233900,1000000.0000000298,0.23389999999999303,233899.99999999304
2015,2040,44,506450,999999.9999999106,0.5064500000000453,506450.0000000453
2015,2041,64,621400,1000000,0.6214,621400
2015,2043,124,3451650,1000000,3.45165,3451650
2015,2044,52,672400,1000000,0.6724,672400
2015,2045,18,165400,1000000,0.1654,165400
2015,2046,14,127000,1000000,0.127,127000
2015,2047,115,2900650,1000000,2.90065,2900650
2015,2048,1,39500,1000000,0.0395,39500
2015,2052,12,134200,1000000,0.1342,134200
2015,2053,26,248750,1000000,0.24875,248750
2015,2054,15,129550,1000000,0.12955,129550
2015,2055,8,133000,1000000,0.133,133000
2015,2056,23,2432950,1000000,2.43295,2432950
2015,2057,12,3399650,1000000,3.39965,3399650
2015,2058,29,305400,1000000,0.3054,305400
2015,2059,1,3600,1000000,0.0036,3600
2015,2071,66,1903050,1000000,1.90305,1903050
2015,2072,37,446950,936840.1849102676,0.47708243860484034,477082.43860484037
2015,2074,8,170500,1000000,0.1705,170500
2015,2075,48,1287600,1000000,1.2876,1287600
2015,2077,27,871300,1000000,0.8713,871300
2015,2078,11,121300,1000000,0.1213,121300
2015,2080,33,605250,1000000,0.60525,605250
2015,2081,167,6234150,1000000,6.23415,6234150
2015,2082,14,200500,1000000,0.2005,200500
2015,2083,22,265250,1000000,0.26525,265250
2015,2084,1,159000,1000000,0.159,159000
2015,2085,7,55850,1000000,0.05585,55850
2015,2086,27,1155500,999999.9999999404,1.1555000000000688,1155500.000000069
2015,2087,93,3235900,1000000,3.2359,3235900
2015,2088,42,887950,1000000,0.88795,887950
2015,2090,2,12250,1000000,0.01225,12250
2015,2091,2,10900,1000000,0.0109,10900
2015,2092,102,1191450,1000000,1.19145,1191450
2015,2093,88,1432550,1000000,1.43255,1432550
2015,2094,3,29850,1000000,0.02985,29850
2015,2095,43,284100,1000000,0.2841,284100
2015,2096,142,1756900,1000000,1.7569,1756900
2015,2097,14,2323975,1000000,2.323975,2323975
2015,2099,7,324250,999999.9999999106,0.324250000000029,324250.000000029
2015,2100,48,498775,1000000,0.498775,498775
2015,2101,50,509400,1000000,0.5094,509400
2015,2102,38,553450,1000000,0.55345,553450
2015,2103,27,494900,1000000,0.4949,494900
2015,2104,50,585100,1000000,0.5851,585100
2015,2106,18,411600,894541.7809568048,0.46012384078891355,460123.84078891354
2015,2107,26,389850,923694.797374744,0.42205499165742016,422054.99165742024
2015,2111,19,177500,1000000,0.1775,177500
2015,2112,77,1634600,1000000,1.6346,1634600
2015,2113,22,190100,1000000,0.1901,190100
2015,2115,8,66900,1000000,0.0669,66900
2015,2116,8,936200,1000000,0.9362,936200
2015,2117,1,7500,1000000,0.0075,7500
2015,2118,15,139150,911721.8046621084,0.15262331040944022,152623.31040944022
2015,2136,1,10000,1000000,0.01,10000
2015,2138,76,2284400,1000000,2.2844,2284400
2015,2139,8,115950,1000000,0.11595,115950
2015,2140,122,3497600,1000000,3.4976,3497600
2015,2141,31,332700,1000000,0.3327,332700
2015,2142,94,2324950,1000000,2.32495,2324950
2015,2143,44,1212900,1000000,1.2129,1212900
2015,2146,10,118450,1000000,0.11845,118450
2015,2147,201,5855800,1000000,5.8558,5855800
2015,2148,46,705900,1000000,0.7059,705900
2015,2149,40,503850,1000000,0.50385,503850
2015,2150,74,3685900,1000000,3.6859,3685900
2015,2151,43,314550,1000000,0.31455,314550
2015,2152,138,4195500,1000000,4.1955,4195500
2015,2153,21,161300,1000000,0.1613,161300
2015,2154,46,492850,1000000,0.49285,492850
2015,2155,123,2733100,1000000,2.7331,2733100
2015,2156,14,84040,1000000,0.08404,84040
2015,2157,26,3142850,1000000.0000000298,3.1428499999999064,3142849.9999999064
2015,2158,120,2145800,999999.9999999106,2.1458000000001918,2145800.000000192
2015,2159,11,1354750,1000000,1.35475,1354750
2015,2160,4,45400,1000000,0.0454,45400
2015,2161,43,594200,1000000,0.5942,594200
2015,2162,46,882250,988628.1648048034,0.8923982053193812,892398.2053193812
2015,2167,40,651650,821889.0450776592,0.7928685798925894,792868.5798925894
2015,2168,4,84500,1000000,0.0845,84500
2015,2171,10,67550,1000000,0.06755,67550
2015,2175,79,1336200,1000000,1.3362,1336200
2015,2176,21,171650,1000000,0.17165,171650
2015,2197,1,20750,1000000,0.02075,20750
2015,2200,17,281650,1000000,0.28165,281650
2015,2205,3,22300,1000000,0.0223,22300
2015,2206,21,444000,1000000,0.444,444000
2015,2207,16,191050,1000000,0.19105,191050
2015,2208,18,139100,1000000,0.1391,139100
2015,2210,25,349890,1000000,0.34989,349890
2015,2211,77,1471100,1000000,1.4711,1471100
2015,2212,12,92150,1000000,0.09215,92150
2015,2213,21,187500,1000000,0.1875,187500
2015,2214,133,4235351,1000000,4.235351,4235351
2015,2215,45,1743500,1000000,1.7435,1743500
2015,2217,71,1268350,999999.9999999106,1.2683500000001133,1268350.0000001134
2015,2218,1,13000,1000000,0.013,13000
2015,2219,30,327600,1000000,0.3276,327600
2015,2222,4,34000,87842.02699210215,0.38705846351948286,387058.4635194829
2015,2258,1,11250,797553.158956429,0.014105642832284986,14105.642832284986
2015,2265,86,2855850,1000000,2.8558500000000002,2855850
2015,2266,7,497600,1000000,0.4976,497600
2015,2267,17,147500,1000000,0.1475,147500
2015,2268,104,4587400,1000000,4.5874,4587400
2015,2269,57,1403650,1000000,1.40365,1403650
2015,2270,32,347800,1000000,0.3478,347800
2015,2271,93,1611350,1000000,1.61135,1611350
2015,2272,19,193850,1000000,0.19385,193850
2015,2273,15,157400,1000000,0.1574,157400
2015,2274,106,1062650,1000000,1.06265,1062650
2015,2276,9,62300,999999.9999999106,0.06230000000000557,62300.000000005566
2015,2277,12,140250,1000000,0.14025,140250
2015,2278,116,2183350,1000000,2.18335,2183350
2015,2293,1,4100,816740.017226994,0.005019957285698295,5019.957285698295
2015,2321,1,8200,1000000,0.0082,8200
2015,2322,15,175400,999999.9999999404,0.17540000000001046,175400.00000001045
2015,2323,28,462600,1000000,0.4626,462600
2015,2324,1,10500,1000000,0.0105,10500
2015,2325,85,1150450,1000000,1.15045,1150450
2015,2327,2,24000,1000000,0.024,24000
2015,2329,11,643200,1000000,0.6432,643200
2015,2330,20,170850,1000000,0.17085,170850
2015,2331,15,183550,1000000,0.18355,183550
2015,2332,53,1111950,1000000,1.11195,1111950
2015,2333,71,1257600,1000000,1.2576,1257600
2015,2334,15,90310,1000000.0000000298,0.09030999999999731,90309.99999999731
2015,2336,7,87750,905654.5140587091,0.09689125227979772,96891.25227979773
2015,2381,118,4305100,999999.9999999404,4.305100000000256,4305100.000000257
2015,2382,44,965900,1000000,0.9659,965900
2015,2383,59,422400,1000000,0.4224,422400
2015,2384,57,909150,1000000,0.90915,909150
2015,2385,57,1506750,1000000,1.50675,1506750
2015,2386,46,655750,1000000,0.65575,655750
2015,2388,7,64500,1000000,0.0645,64500
2015,2389,30,889250,1000000,0.88925,889250
2015,2390,188,11353350,1000000,11.35335,11353350
2015,2391,39,6874500,1000000,6.8745,6874500
2015,2392,42,713850,1000000,0.71385,713850
2015,2393,5,62400,1000000.0000000298,0.06239999999999814,62399.999999998145
2015,2394,1,1600,999999.9999999106,0.001600000000000143,1600.000000000143
2015,2440,31,601950,827096.1169675868,0.7277872397792794,727787.2397792795
2015,2448,61,635375,1000000,0.635375,635375
2015,2449,57,535300,1000000,0.5353,535300
2015,2450,12,143500,1000000,0.1435,143500
2015,2451,83,1565550,1000000,1.56555,1565550
2015,2452,18,179200,1000000.0000000298,0.17919999999999467,179199.99999999467
2015,2501,8,116750,638245.4606728647,0.18292335346485245,182923.35346485244
2015,2503,1,15500,1000000,0.0155,15500
2015,2505,1,1500,1000000,0.0015,1500
2015,2507,3,70000,1000000,0.07,70000
2015,2508,44,578100,1000000,0.5781,578100
2015,2509,2,16400,1000000,0.0164,16400
2015,2510,80,1194225,1000000,1.194225,1194225
2015,2511,53,960400,1000000.0000000298,0.9603999999999714,960399.9999999715
2015,2512,16,218250,999999.9999999106,0.2182500000000195,218250.0000000195
2015,2563,1,6400,1000000,0.0064,6400
2015,2564,21,38705,1000000,0.038705,38705
2015,2569,14,91000,1000000,0.091,91000
2015,2570,24,341350,1000000.0000000298,0.34134999999998983,341349.9999999899
2015,2624,12,113275,997818.4668486416,0.11352265343189184,113522.65343189184
2015,2625,5,36200,914084.0491821766,0.03960248516795347,39602.48516795347
2015,2626,1,1350,672200.3316858113,0.0020083298629358527,2008.3298629358526
2021,87,16,136750,1000000,0.13675,136750
2021,99,3,46000,941625.7168406947,0.048851681912785244,48851.68191278524
2021,146,13,119075,1000000,0.119075,119075
2021,156,6,77250,938349.0620466443,0.08232544063241147,82325.44063241147
2021,157,43,1217050,683846.7835976481,1.7797115219248736,1779711.5219248733
2021,202,1,15500,201524.0198037855,0.076913908402043707,76913.90840204371
2021,203,19,174450,1000000,0.17445,174450
2021,204,111,2104055,1000000,2.104055,2104055
2021,205,2,30250,1000000,0.03025,30250
2021,209,24,430600,246174.64622372203,1.7491646950867286,1749164.6950867283
2021,215,8,81850,1000000,0.08185,81850
2021,216,10,131150,1000000,0.13115,131150
2021,262,11,79350,1000000,0.07935,79350
2021,263,7,53200,1000000,0.0532,53200
2021,264,11,53700,1000000,0.0537,53700
2021,265,24,240900,1000000,0.2409,240900
2021,266,5,45600,1000000,0.0456,45600
2021,267,6,110500,1000000,0.1105,110500
2021,274,3,39500,1000000,0.0395,39500
2021,323,140,2215725,1000000,2.215725,2215725
2021,324,5,49700,1000000,0.0497,49700
2021,326,26,1198500,1000000,1.1985,1198500
2021,331,8,44200,756312.873308897,0.058441422273593405,58441.4222735934
2021,335,3,23400,1000000,0.0234,23400
2021,376,28,221000,999125.5562018398,0.2211934212153756,221193.42121537562
2021,377,3,30550,938366.1428373754,0.03255658810070101,32556.58810070101
2021,380,1,11750,1000000,0.01175,11750
2021,382,1,35000,1000000,0.035,35000
2021,383,20,397150,1000000,0.39715,397150
2021,384,24,244775,1000000,0.244775,244775
2021,386,56,1902950,1000000,1.90295,1902950
2021,387,1,302500,1000000.0000000298,0.302499999999991,302499.999999991
2021,389,50,1698500,1000000,1.6985,1698500
2021,390,5,54100,1000000,0.0541,54100
2021,398,5,42350,991257.8937990963,0.042723493315840674,42723.49331584068
2021,428,4,357000,1000000,0.357,357000
2021,429,4,41550,597208.8496604743,0.06957365086539163,69573.65086539162
2021,434,128,1901800,721422.3401992414,2.636181185454783,2636181.185454783
2021,435,1,120000,1000000,0.12,120000
2021,436,39,653600,1000000,0.6536,653600
2021,437,40,447900,1000000,0.4479,447900
2021,438,31,324850,1000000,0.32485,324850
2021,439,88,1604575,1000000,1.604575,1604575
2021,440,5,97700,1000000,0.0977,97700
2021,442,62,822800,1000000,0.8228,822800
2021,443,16,150450,1000000,0.15045,150450
2021,445,9,65800,1000000,0.0658,65800
2021,446,1,4550,1000000.0000000298,0.004549999999999864,4549.9999999998645
2021,447,19,316750,999999.9999999106,0.31675000000002834,316750.0000000283
2021,448,13,160050,1000000,0.16005,160050
2021,452,2,30750,1000000,0.03075,30750
2021,455,1,3300,1000000,0.0033,3300
2021,456,28,615300,1000000,0.6153,615300
2021,487,54,1022250,1000000,1.02225,1022250
2021,488,1,34750,927605.4253093852,0.037462049112541355,37462.049112541354
2021,493,29,242300,988787.1715611219,0.24504767756791454,245047.67756791454
2021,494,22,112450,1000000,0.11245,112450
2021,495,253,12343725,1000000,12.343725,12343725
2021,496,31,219100,1000000,0.2191,219100
2021,497,82,938175,1000000,0.938175,938175
2021,498,128,2012800,1000000,2.0128,2012800
2021,499,44,398950,1000000,0.39895,398950
2021,500,46,1567925,1000000,1.567925,1567925
2021,501,96,1707400,1000000,1.7074,1707400
2021,502,32,365750,1000000,0.36575,365750
2021,510,5,30700,1000000,0.0307,30700
2021,513,23,175450,1000000,0.17545,175450
2021,514,20,244900,1000000,0.2449,244900
2021,515,6,71250,1000000,0.07125,71250
2021,516,20,212650,1000000,0.21265,212650
2021,546,41,557750,858843.2691256795,0.6494200048488489,649420.0048488488
2021,547,9,132200,1000000,0.1322,132200
2021,548,2,20450,898685.3936424959,0.022755460525638822,22755.46052563882
2021,550,14,230450,306151.9904737519,0.7527306931547053,752730.6931547052
2021,551,114,1244700,1000000,1.2447,1244700
2021,552,27,313700,999999.9999999404,0.3137000000000187,313700.0000000187
2021,553,22,173050,1000000,0.17305,173050
2021,554,37,488150,1000000,0.48815,488150
2021,555,36,405300,1000000,0.4053,405300
2021,556,24,192050,1000000,0.19205,192050
2021,557,4,22000,1000000,0.022,22000
2021,558,11,449200,1000000,0.4492,449200
2021,559,34,6962100,1000000,6.9621,6962100
2021,560,387,12130625,1000000,12.130625,12130625
2021,561,83,2959550,1000000,2.95955,2959550
2021,564,47,597700,1000000.0000000298,0.5976999999999821,597699.9999999822
2021,565,9,96500,999999.9999999106,0.09650000000000863,96500.00000000863
2021,567,42,610900,1000000,0.6109,610900
2021,568,1,9700,1000000,0.0097,9700
2021,570,1,5200,1000000,0.0052,5200
2021,571,36,838600,1000000,0.8386,838600
2021,573,6,50700,1000000,0.0507,50700
2021,574,1,3650,1000000,0.00365,3650
2021,575,10,95000,1000000,0.095,95000
2021,576,1,3000,1000000,0.003,3000
2021,605,1,25250,889870.8239112459,0.02837490489801516,28374.90489801516
2021,606,81,1161250,1000000,1.16125,1161250
2021,607,81,2172500,1000000,2.1725,2172500
2021,608,9,97200,985395.2664082637,0.09864061997607426,98640.61997607426
2021,609,104,2261150,933858.8804225624,2.421297315261221,2421297.315261221
2021,610,2,6950,1000000,0.00695,6950
2021,611,59,554250,999999.9999999404,0.554250000000033,554250.0000000331
2021,612,35,333600,1000000,0.3336,333600
2021,613,75,956000,1000000,0.956,956000
2021,614,26,360150,1000000,0.36015,360150
2021,615,23,246800,1000000,0.2468,246800
2021,616,1,15000,1000000,0.015,15000
2021,617,8,4302000,1000000,4.302,4302000
2021,618,25,7485800,1000000,7.4858,7485800
2021,619,282,8025825,1000000,8.025825,8025825
2021,620,94,976850,1000000,0.97685,976850
2021,621,113,1702350,1000000,1.70235,1702350
2021,622,33,364550,1000000,0.36455,364550
2021,623,6,105400,1000000.0000000298,0.10539999999999686,105399.99999999686
2021,624,20,344400,999999.9999999106,0.3444000000000308,344400.0000000308
2021,625,168,5436450,1000000,5.43645,5436450
2021,627,85,1501100,1000000,1.5011,1501100
2021,629,14,171250,1000000,0.17125,171250
2021,632,16,238050,1000000,0.23805,238050
2021,633,214,6698260,1000000,6.69826,6698260
2021,634,9,88450,1000000,0.08845,88450
2021,663,12,224200,692533.5570996152,0.32373882492996753,323738.8249299675
2021,664,163,5401550,1000000,5.40155,5401550
2021,665,19,309750,1000000,0.30975,309750
2021,666,13,177000,1000000,0.177,177000
2021,667,8,56700,1000000,0.0567,56700
2021,669,25,307300,1000000,0.3073,307300
2021,670,22,293650,999999.9999999404,0.2936500000000175,293650.0000000175
2021,671,22,144900,1000000,0.1449,144900
2021,672,7,119150,1000000,0.11915,119150
2021,673,11,103600,1000000,0.1036,103600
2021,676,13,101500,1000000,0.1015,101500
2021,677,96,1384950,1000000,1.38495,1384950
2021,678,46,1242725,1000000,1.242725,1242725
2021,679,47,405000,1000000,0.405,405000
2021,680,24,176750,1000000,0.17675,176750
2021,681,40,380050,1000000,0.38005,380050
2021,682,14,253800,1000000.0000000298,0.2537999999999924,253799.99999999246
2021,683,38,424700,999999.9999999106,0.424700000000038,424700.00000003795
2021,685,16,358000,1000000,0.358,358000
2021,686,14,157200,1000000,0.1572,157200
2021,688,25,255250,1000000,0.25525,255250
2021,689,24,374550,1000000,0.37455,374550
2021,690,133,3307350,1000000,3.30735,3307350
2021,691,2,64250,1000000,0.06425,64250
2021,692,4,17950,1000000,0.01795,17950
2021,693,46,452050,1000000,0.45205,452050
2021,720,1,30500,173487.99597769626,0.1758046706811986,175804.6706811986
2021,721,1,6300,912913.5438873768,0.006900982072380351,6900.982072380351
2021,723,32,384550,1000000,0.38455,384550
2021,724,11,104700,1000000,0.1047,104700
2021,725,45,1687450,1000000,1.68745,1687450
2021,726,117,3869575,1000000,3.869575,3869575
2021,727,42,4467550,1000000,4.46755,4467550
2021,728,10,104575,1000000,0.104575,104575
2021,729,12,94250,999999.9999999404,0.09425000000000562,94250.00000000562
2021,730,35,438900,1000000,0.4389,438900
2021,731,114,2814000,1000000,2.814,2814000
2021,732,36,364500,1000000,0.3645,364500
2021,733,5,51450,1000000,0.05145,51450
2021,734,10,86250,1000000,0.08625,86250
2021,735,19,281750,1000000,0.28175,281750
2021,736,101,1090300,1000000,1.0903,1090300
2021,737,123,2657525,1000000,2.657525,2657525
2021,738,83,944500,1000000,0.9445,944500
2021,739,177,2190425,1000000,2.190425,2190425
2021,740,1,6300,1000000,0.0063,6300
2021,741,57,755350,1000000.0000000298,0.7553499999999775,755349.9999999775
2021,743,9,168150,1000000,0.16815,168150
2021,745,43,2519000,1000000,2.519,2519000
2021,746,40,807000,1000000,0.807,807000
2021,747,43,425600,1000000,0.4256,425600
2021,748,1,9400,1000000,0.0094,9400
2021,751,11,82400,1000000,0.0824,82400
2021,752,53,4654200,1000000,4.6542,4654200
2021,777,15,364450,871259.4045338333,0.41830251484630887,418302.51484630886
2021,778,18,219400,541854.0406692326,0.40490608823184865,404906.08823184867
2021,781,27,385550,1000000,0.38555,385550
2021,782,371,30347900,1000000,30.3479,30347900
2021,783,80,2377900,1000000,2.3779,2377900
2021,784,10,178800,1000000,0.1788,178800
2021,785,2,42900,1000000,0.0429,42900
2021,786,7,104750,1000000,0.10475,104750
2021,787,90,2196550,1000000,2.19655,2196550
2021,788,55,1217500,999999.9999999404,1.2175000000000726,1217500.0000000726
2021,789,17,215200,1000000,0.2152,215200
2021,790,30,562500,1000000,0.5625,562500
2021,791,11,1038500,1000000,1.0385,1038500
2021,792,144,2888550,1000000,2.88855,2888550
2021,793,26,538250,1000000,0.53825,538250
2021,794,31,293400,1000000,0.2934,293400
2021,795,109,1813500,1000000,1.8135,1813500
2021,796,71,596125,1000000,0.596125,596125
2021,797,16,124450,1000000,0.12445,124450
2021,798,9,56600,1000000,0.0566,56600
2021,799,40,775200,1000000,0.7752,775200
2021,800,49,676650,1000000.0000000298,0.6766499999999799,676649.9999999799
2021,801,189,4872650,999999.9999999106,4.872650000000435,4872650.000000436
2021,802,20,196250,1000000,0.19625,196250
2021,803,29,326000,1000000,0.326,326000
2021,804,221,11817825,1000000,11.817825,11817825
2021,805,10,124800,1000000,0.1248,124800
2021,806,11,610000,1000000,0.61,610000
2021,807,6,79450,1000000,0.07945,79450
2021,810,33,331650,1000000,0.33165,331650
2021,811,24,471350,1000000,0.47135,471350
2021,836,35,358850,1000000,0.35885,358850
2021,837,13,123950,1000000,0.12395,123950
2021,839,5,72500,1000000,0.0725,72500
2021,840,16,201200,1000000,0.2012,201200
2021,841,28,380500,1000000,0.3805,380500
2021,842,27,277900,1000000,0.2779,277900
2021,843,6,69250,1000000,0.06925,69250
2021,845,7,174500,1000000,0.1745,174500
2021,847,8,214750,999999.9999999404,0.2147500000000128,214750.0000000128
2021,848,158,10213400,1000000,10.2134,10213400
2021,849,147,3597650,1000000,3.59765,3597650
2021,850,76,5731000,1000000,5.731,5731000
2021,851,94,1648400,1000000,1.6484,1648400
2021,852,72,752700,1000000,0.7527,752700
2021,853,112,1830000,1000000,1.83,1830000
2021,854,3,317500,1000000,0.3175,317500
2021,855,1,5700,1000000,0.0057,5700
2021,856,94,1874300,1000000,1.8743,1874300
2021,857,112,1312350,1000000,1.31235,1312350
2021,858,147,2921425,1000000,2.921425,2921425
2021,859,58,1775800,1000000.0000000298,1.775799999999947,1775799.9999999471
2021,860,1,1100000,999999.9999999106,1.1000000000000985,1100000.0000000983
2021,863,29,420600,1000000,0.4206,420600
2021,864,13,172400,1000000,0.1724,172400
2021,866,3,40900,1000000,0.0409,40900
2021,867,55,1150750,1000000,1.15075,1150750
2021,869,6,33850,1000000,0.03385,33850
2021,870,2,10400,1000000,0.0104,10400
2021,871,4,2863500,1000000,2.8635,2863500
2021,894,10,152450,1000000,0.15245,152450
2021,895,5,336300,1000000,0.3363,336300
2021,896,64,1110350,1000000,1.11035,1110350
2021,897,36,427150,1000000,0.42715,427150
2021,898,169,4890840,971223.8009801507,5.035749736635579,5035749.736635579
2021,900,40,660600,1000000,0.6606,660600
2021,901,1,12500,1000000,0.0125,12500
2021,903,3,45000,1000000,0.045,45000
2021,906,90,3803950,999999.9999999404,3.803950000000227,3803950.000000227
2021,907,23,1058350,1000000,1.05835,1058350
2021,908,23,1592150,1000000,1.59215,1592150
2021,909,168,7066550,1000000,7.06655,7066550
2021,910,152,4188750,1000000,4.18875,4188750
2021,911,73,698050,1000000,0.69805,698050
2021,912,174,4140650,1000000,4.14065,4140650
2021,913,5,36600,1000000,0.0366,36600
2021,914,66,653700,1000000,0.6537,653700
2021,915,34,361350,1000000,0.36135,361350
2021,916,1,7600,1000000,0.0076,7600
2021,917,81,1150725,1000000,1.150725,1150725
2021,918,90,1171550,1000000.0000000298,1.171549999999965,1171549.999999965
2021,919,7,70150,999999.9999999106,0.07015000000000628,70150.00000000627
2021,920,9,655300,1000000,0.6553,655300
2021,921,83,1135400,1000000,1.1354,1135400
2021,922,36,681100,1000000,0.6811,681100
2021,923,8,138750,1000000,0.13875,138750
2021,924,27,366000,1000000,0.366,366000
2021,925,13,102300,1000000,0.1023,102300
2021,926,35,1477800,1000000,1.4778,1477800
2021,928,98,2939550,1000000,2.93955,2939550
2021,929,37,279900,1000000,0.2799,279900
2021,930,14,142650,1000000,0.14265,142650
2021,951,68,2255950,1000000,2.25595,2255950
2021,952,4,23800,1000000,0.0238,23800
2021,953,40,434800,1000000,0.4348,434800
2021,954,15,2084500,1000000,2.0845,2084500
2021,955,5,68950,1000000,0.06895,68950
2021,956,35,365700,1000000,0.3657,365700
2021,957,6,146250,916472.5961408615,0.15957923959302045,159579.23959302044
2021,958,23,301650,1000000,0.30165,301650
2021,959,1,7600,1000000,0.0076,7600
2021,962,8,107050,1000000,0.10705,107050
2021,963,7,1793000,1000000,1.793,1793000
2021,965,6,103800,999999.9999999404,0.10380000000000619,103800.00000000618
2021,966,57,920000,1000000,0.92,920000
2021,967,73,1001300,1000000,1.0013,1001300
2021,968,7,92000,1000000,0.092,92000
